transaction_id,old_parent,old_president_name,new_parent,new_president_name,child,type,date
2403-53_tr_03,Minister of Defence,Ranil Wickremesinghe,Minister of Defence,Anura Kumara Dissanayake,Office of the Chief of Defence Staff,department,2024-09-27
2403-53_tr_04,Minister of Defence,Ranil Wickremesinghe,Minister of Defence,Anura Kumara Dissanayake,Sri Lanka Army,department,2024-09-27
2403-53_tr_05,Minister of Defence,Ranil Wickremesinghe,Minister of Defence,Anura Kumara Dissanayake,Sri Lanka Navy,department,2024-09-27
2403-53_tr_06,Minister of Defence,Ranil Wickremesinghe,Minister of Defence,Anura Kumara Dissanayake,Sri Lanka Air Force,department,2024-09-27
2403-53_tr_07,Minister of Defence,Ranil Wickremesinghe,Minister of Defence,Anura Kumara Dissanayake,State Intelligence Service,department,2024-09-27
2403-53_tr_08,Minister of Defence,Ranil Wickremesinghe,Minister of Defence,Anura Kumara Dissanayake,Civil Security Department,department,2024-09-27
2403-53_tr_09,Minister of Defence,Ranil Wickremesinghe,Minister of Defence,Anura Kumara Dissanayake,National Cadet Corps,department,2024-09-27
2403-53_tr_10,Minister of Defence,Ranil Wickremesinghe,Minister of Defence,Anura Kumara Dissanayake,National Authority for the Implementation of Chemical Weapons Convention,department,2024-09-27
2403-53_tr_11,Minister of Defence,Ranil Wickremesinghe,Minister of Defence,Anura Kumara Dissanayake,Sir John Kotelawala Defence University,department,2024-09-27
2403-53_tr_12,Minister of Defence,Ranil Wickremesinghe,Minister of Defence,Anura Kumara Dissanayake,Defence Services Command and Staff College,department,2024-09-27
2403-53_tr_13,Minister of Defence,Ranil Wickremesinghe,Minister of Defence,Anura Kumara Dissanayake,Miloda Institute - as a Faculty of Kotelawala Defence University,department,2024-09-27
2403-53_tr_14,Minister of Defence,Ranil Wickremesinghe,Minister of Defence,Anura Kumara Dissanayake,Defence Research and Development Centre,department,2024-09-27
2403-53_tr_15,Minister of Defence,Ranil Wickremesinghe,Minister of Defence,Anura Kumara Dissanayake,Institute of National Security Studies,department,2024-09-27
2403-53_tr_16,Minister of Defence,Ranil Wickremesinghe,Minister of Defence,Anura Kumara Dissanayake,National Defence College,department,2024-09-27
2403-53_tr_17,Minister of Defence,Ranil Wickremesinghe,Minister of Defence,Anura Kumara Dissanayake,Rakna Arakshana Lanka Ltd.,department,2024-09-27
2403-53_tr_18,Minister of Defence,Ranil Wickremesinghe,Minister of Defence,Anura Kumara Dissanayake,Coast Guard Department of Sri Lanka,department,2024-09-27
2403-53_tr_19,Minister of Defence,Ranil Wickremesinghe,Minister of Defence,Anura Kumara Dissanayake,National Defence Fund,department,2024-09-27
2403-53_tr_20,Minister of Defence,Ranil Wickremesinghe,Minister of Defence,Anura Kumara Dissanayake,Ranaviru Seva Authority,department,2024-09-27
2403-53_tr_21,Minister of Defence,Ranil Wickremesinghe,Minister of Defence,Anura Kumara Dissanayake,Api Wenuwen Api Fund,department,2024-09-27
2403-53_tr_22,Minister of Defence,Ranil Wickremesinghe,Minister of Defence,Anura Kumara Dissanayake,Department of Meteorology,department,2024-09-27
2403-53_tr_23,Minister of Defence,Ranil Wickremesinghe,Minister of Defence,Anura Kumara Dissanayake,National Disaster Management Council,department,2024-09-27
2403-53_tr_24,Minister of Defence,Ranil Wickremesinghe,Minister of Defence,Anura Kumara Dissanayake,Disaster Management Centre,department,2024-09-27
2403-53_tr_25,Minister of Defence,Ranil Wickremesinghe,Minister of Defence,Anura Kumara Dissanayake,National Disaster Relief Services Centre,department,2024-09-27
2403-53_tr_26,Minister of Defence,Ranil Wickremesinghe,Minister of Defence,Anura Kumara Dissanayake,National Building Research Organization,department,2024-09-27
2403-53_tr_27,Minister of Technology,Ranil Wickremesinghe,Minister of Defence,Anura Kumara Dissanayake,Telecommunication Regulatory Commission of Sri Lanka and Allied Institutions,department,2024-09-27
2403-53_tr_28,"Minister of Finance, Economic Stabilization and National Policies",Ranil Wickremesinghe,"Minister of Finance, Economic Development, Policy Formulation, Planning and Tourism",Anura Kumara Dissanayake,Department of External Resources,department,2024-09-27
2403-53_tr_29,"Minister of Finance, Economic Stabilization and National Policies",Ranil Wickremesinghe,"Minister of Finance, Economic Development, Policy Formulation, Planning and Tourism",Anura Kumara Dissanayake,General Treasury,department,2024-09-27
2403-53_tr_30,"Minister of Finance, Economic Stabilization and National Policies",Ranil Wickremesinghe,"Minister of Finance, Economic Development, Policy Formulation, Planning and Tourism",Anura Kumara Dissanayake,Department of Fiscal Policy,department,2024-09-27
2403-53_tr_31,"Minister of Finance, Economic Stabilization and National Policies",Ranil Wickremesinghe,"Minister of Finance, Economic Development, Policy Formulation, Planning and Tourism",Anura Kumara Dissanayake,Department of National Budget,department,2024-09-27
2403-53_tr_32,"Minister of Finance, Economic Stabilization and National Policies",Ranil Wickremesinghe,"Minister of Finance, Economic Development, Policy Formulation, Planning and Tourism",Anura Kumara Dissanayake,Department of Management Services,department,2024-09-27
2403-53_tr_33,"Minister of Finance, Economic Stabilization and National Policies",Ranil Wickremesinghe,"Minister of Finance, Economic Development, Policy Formulation, Planning and Tourism",Anura Kumara Dissanayake,Department of Public Finance,department,2024-09-27
2403-53_tr_34,"Minister of Finance, Economic Stabilization and National Policies",Ranil Wickremesinghe,"Minister of Finance, Economic Development, Policy Formulation, Planning and Tourism",Anura Kumara Dissanayake,Department of Treasury Operations,department,2024-09-27
2403-53_tr_35,"Minister of Finance, Economic Stabilization and National Policies",Ranil Wickremesinghe,"Minister of Finance, Economic Development, Policy Formulation, Planning and Tourism",Anura Kumara Dissanayake,Department of State Accounts,department,2024-09-27
2403-53_tr_36,"Minister of Finance, Economic Stabilization and National Policies",Ranil Wickremesinghe,"Minister of Finance, Economic Development, Policy Formulation, Planning and Tourism",Anura Kumara Dissanayake,Department of Legal Affairs,department,2024-09-27
2403-53_tr_37,"Minister of Finance, Economic Stabilization and National Policies",Ranil Wickremesinghe,"Minister of Finance, Economic Development, Policy Formulation, Planning and Tourism",Anura Kumara Dissanayake,Department of Management Audit,department,2024-09-27
2403-53_tr_38,"Minister of Finance, Economic Stabilization and National Policies",Ranil Wickremesinghe,"Minister of Finance, Economic Development, Policy Formulation, Planning and Tourism",Anura Kumara Dissanayake,Department of Development Finance,department,2024-09-27
2403-53_tr_39,"Minister of Finance, Economic Stabilization and National Policies",Ranil Wickremesinghe,"Minister of Finance, Economic Development, Policy Formulation, Planning and Tourism",Anura Kumara Dissanayake,Department of Public Enterprises,department,2024-09-27
2403-53_tr_40,"Minister of Finance, Economic Stabilization and National Policies",Ranil Wickremesinghe,"Minister of Finance, Economic Development, Policy Formulation, Planning and Tourism",Anura Kumara Dissanayake,Department of Inland Revenue,department,2024-09-27
2403-53_tr_41,"Minister of Finance, Economic Stabilization and National Policies",Ranil Wickremesinghe,"Minister of Finance, Economic Development, Policy Formulation, Planning and Tourism",Anura Kumara Dissanayake,Sri Lanka Customs,department,2024-09-27
2403-53_tr_42,"Minister of Finance, Economic Stabilization and National Policies",Ranil Wickremesinghe,"Minister of Finance, Economic Development, Policy Formulation, Planning and Tourism",Anura Kumara Dissanayake,Department of Excise,department,2024-09-27
2403-53_tr_43,"Minister of Finance, Economic Stabilization and National Policies",Ranil Wickremesinghe,"Minister of Finance, Economic Development, Policy Formulation, Planning and Tourism",Anura Kumara Dissanayake,National Lotteries Board,department,2024-09-27
2403-53_tr_44,"Minister of Finance, Economic Stabilization and National Policies",Ranil Wickremesinghe,"Minister of Finance, Economic Development, Policy Formulation, Planning and Tourism",Anura Kumara Dissanayake,Development Lotteries Board,department,2024-09-27
2403-53_tr_45,"Minister of Finance, Economic Stabilization and National Policies",Ranil Wickremesinghe,"Minister of Finance, Economic Development, Policy Formulation, Planning and Tourism",Anura Kumara Dissanayake,Department of Valuation,department,2024-09-27
2403-53_tr_46,"Minister of Finance, Economic Stabilization and National Policies",Ranil Wickremesinghe,"Minister of Finance, Economic Development, Policy Formulation, Planning and Tourism",Anura Kumara Dissanayake,Central Bank of Sri Lanka,department,2024-09-27
2403-53_tr_47,"Minister of Finance, Economic Stabilization and National Policies",Ranil Wickremesinghe,"Minister of Finance, Economic Development, Policy Formulation, Planning and Tourism",Anura Kumara Dissanayake,"All State Banks, Financial Institutions, Insurance Companies and their subsidiaries and related institutions",department,2024-09-27
2403-53_tr_48,"Minister of Finance, Economic Stabilization and National Policies",Ranil Wickremesinghe,"Minister of Finance, Economic Development, Policy Formulation, Planning and Tourism",Anura Kumara Dissanayake,Insurance Regulatory Commission of Sri Lanka,department,2024-09-27
2403-53_tr_49,"Minister of Finance, Economic Stabilization and National Policies",Ranil Wickremesinghe,"Minister of Finance, Economic Development, Policy Formulation, Planning and Tourism",Anura Kumara Dissanayake,Sri Lanka Insurance Corporation and its subsidiaries and affiliated companies,department,2024-09-27
2403-53_tr_50,"Minister of Finance, Economic Stabilization and National Policies",Ranil Wickremesinghe,"Minister of Finance, Economic Development, Policy Formulation, Planning and Tourism",Anura Kumara Dissanayake,Credit Information Bureau,department,2024-09-27
2403-53_tr_51,"Minister of Finance, Economic Stabilization and National Policies",Ranil Wickremesinghe,"Minister of Finance, Economic Development, Policy Formulation, Planning and Tourism",Anura Kumara Dissanayake,Securities and Exchange Commission of Sri Lanka,department,2024-09-27
2403-53_tr_52,"Minister of Finance, Economic Stabilization and National Policies",Ranil Wickremesinghe,"Minister of Finance, Economic Development, Policy Formulation, Planning and Tourism",Anura Kumara Dissanayake,Sri Lanka Accounting and Auditing Standard Monitoring Board,department,2024-09-27
2403-53_tr_53,"Minister of Finance, Economic Stabilization and National Policies",Ranil Wickremesinghe,"Minister of Finance, Economic Development, Policy Formulation, Planning and Tourism",Anura Kumara Dissanayake,Public Utilities Commission of Sri Lanka,department,2024-09-27
2403-53_tr_54,"Minister of Finance, Economic Stabilization and National Policies",Ranil Wickremesinghe,"Minister of Finance, Economic Development, Policy Formulation, Planning and Tourism",Anura Kumara Dissanayake,Sri Lanka Export Credit Insurance Corporation,department,2024-09-27
2403-53_tr_55,"Minister of Finance, Economic Stabilization and National Policies",Ranil Wickremesinghe,"Minister of Finance, Economic Development, Policy Formulation, Planning and Tourism",Anura Kumara Dissanayake,Housing Development Finance Corporation,department,2024-09-27
2403-53_tr_56,"Minister of Finance, Economic Stabilization and National Policies",Ranil Wickremesinghe,"Minister of Finance, Economic Development, Policy Formulation, Planning and Tourism",Anura Kumara Dissanayake,State Mortgage and Investment Bank,department,2024-09-27
2403-53_tr_57,"Minister of Finance, Economic Stabilization and National Policies",Ranil Wickremesinghe,"Minister of Finance, Economic Development, Policy Formulation, Planning and Tourism",Anura Kumara Dissanayake,Regional Development Bank,department,2024-09-27
2403-53_tr_58,"Minister of Finance, Economic Stabilization and National Policies",Ranil Wickremesinghe,"Minister of Finance, Economic Development, Policy Formulation, Planning and Tourism",Anura Kumara Dissanayake,Tax Appeals Commission,department,2024-09-27
2403-53_tr_59,"Minister of Finance, Economic Stabilization and National Policies",Ranil Wickremesinghe,"Minister of Finance, Economic Development, Policy Formulation, Planning and Tourism",Anura Kumara Dissanayake,Department of Census and Statistics,department,2024-09-27
2403-53_tr_60,"Minister of Finance, Economic Stabilization and National Policies",Ranil Wickremesinghe,"Minister of Finance, Economic Development, Policy Formulation, Planning and Tourism",Anura Kumara Dissanayake,Institute of Policy Studies,department,2024-09-27
2403-53_tr_61,"Minister of Finance, Economic Stabilization and National Policies",Ranil Wickremesinghe,"Minister of Finance, Economic Development, Policy Formulation, Planning and Tourism",Anura Kumara Dissanayake,Sustainable Development Council,department,2024-09-27
2403-53_tr_62,"Minister of Finance, Economic Stabilization and National Policies",Ranil Wickremesinghe,"Minister of Finance, Economic Development, Policy Formulation, Planning and Tourism",Anura Kumara Dissanayake,Welfare Benefits Board,department,2024-09-27
2403-53_tr_63,"Minister of Finance, Economic Stabilization and National Policies",Ranil Wickremesinghe,"Minister of Finance, Economic Development, Policy Formulation, Planning and Tourism",Anura Kumara Dissanayake,Public Service Mutual Provident Fund,department,2024-09-27
2403-53_tr_64,"Minister of Finance, Economic Stabilization and National Policies",Ranil Wickremesinghe,"Minister of Finance, Economic Development, Policy Formulation, Planning and Tourism",Anura Kumara Dissanayake,"Strike, Riot, Civil Commotion and Terrorism Fund",department,2024-09-27
2403-53_tr_65,"Minister of Finance, Economic Stabilization and National Policies",Ranil Wickremesinghe,"Minister of Finance, Economic Development, Policy Formulation, Planning and Tourism",Anura Kumara Dissanayake,National Insurance Trust Fund,department,2024-09-27
2403-53_tr_66,"Minister of Finance, Economic Stabilization and National Policies",Ranil Wickremesinghe,"Minister of Finance, Economic Development, Policy Formulation, Planning and Tourism",Anura Kumara Dissanayake,Employees' Trust Fund,department,2024-09-27
2403-53_tr_67,"Minister of Finance, Economic Stabilization and National Policies",Ranil Wickremesinghe,"Minister of Finance, Economic Development, Policy Formulation, Planning and Tourism",Anura Kumara Dissanayake,Lady Lochore Fund,department,2024-09-27
2403-53_tr_68,"Minister of Finance, Economic Stabilization and National Policies",Ranil Wickremesinghe,"Minister of Finance, Economic Development, Policy Formulation, Planning and Tourism",Anura Kumara Dissanayake,Sri Lanka Media Training Institute,department,2024-09-27
2403-53_tr_69,"Minister of Finance, Economic Stabilization and National Policies",Ranil Wickremesinghe,"Minister of Finance, Economic Development, Policy Formulation, Planning and Tourism",Anura Kumara Dissanayake,Protection of Children-National Trust Fund,department,2024-09-27
2403-53_tr_70,"Minister of Finance, Economic Stabilization and National Policies",Ranil Wickremesinghe,"Minister of Finance, Economic Development, Policy Formulation, Planning and Tourism",Anura Kumara Dissanayake,Institutions coming under the Revival (Removal) of Underperforming Enterprises or Underutilized Assets Act vested to the Secretary to the Treasury,department,2024-09-27
2403-53_tr_71,"Minister of Finance, Economic Stabilization and National Policies",Ranil Wickremesinghe,"Minister of Finance, Economic Development, Policy Formulation, Planning and Tourism",Anura Kumara Dissanayake,Sri Lanka Thriposha Co. Ltd.,department,2024-09-27
2403-53_tr_72,"Minister of Finance, Economic Stabilization and National Policies",Ranil Wickremesinghe,"Minister of Finance, Economic Development, Policy Formulation, Planning and Tourism",Anura Kumara Dissanayake,Office of Comptroller General,department,2024-09-27
2403-53_tr_73,Non Cabinet Minister of Development Projects,Ranil Wickremesinghe,"Minister of Finance, Economic Development, Policy Formulation, Planning and Tourism",Anura Kumara Dissanayake,Department of Project Management and Monitoring,department,2024-09-27
2403-53_tr_74,Non Cabinet Minister of Development Projects,Ranil Wickremesinghe,"Minister of Finance, Economic Development, Policy Formulation, Planning and Tourism",Anura Kumara Dissanayake,Department of Information Technology Management,department,2024-09-27
2403-53_tr_75,"Minister of Finance, Economic Stabilization and National Policies",Ranil Wickremesinghe,"Minister of Finance, Economic Development, Policy Formulation, Planning and Tourism",Anura Kumara Dissanayake,State Resources Management Corporation,department,2024-09-27
2403-53_tr_76,Minister of Industries,Ranil Wickremesinghe,"Minister of Finance, Economic Development, Policy Formulation, Planning and Tourism",Anura Kumara Dissanayake,Department of the Registrar of Companies,department,2024-09-27
2403-53_tr_77,Minister of Investment Promotion,Ranil Wickremesinghe,"Minister of Finance, Economic Development, Policy Formulation, Planning and Tourism",Anura Kumara Dissanayake,Colombo Port City Economic Commission,department,2024-09-27
2403-53_tr_78,Minister of Investment Promotion,Ranil Wickremesinghe,"Minister of Finance, Economic Development, Policy Formulation, Planning and Tourism",Anura Kumara Dissanayake,Techno Park Development Company (Pvt.) Limited,department,2024-09-27
2403-53_tr_79,Minister of Investment Promotion,Ranil Wickremesinghe,"Minister of Finance, Economic Development, Policy Formulation, Planning and Tourism",Anura Kumara Dissanayake,Sri Lanka Export Development Board,department,2024-09-27
2403-53_tr_80,Minister of Investment Promotion,Ranil Wickremesinghe,"Minister of Finance, Economic Development, Policy Formulation, Planning and Tourism",Anura Kumara Dissanayake,Board of Investment of Sri Lanka,department,2024-09-27
2403-53_tr_81,Minister of Tourism and Lands,Ranil Wickremesinghe,"Minister of Finance, Economic Development, Policy Formulation, Planning and Tourism",Anura Kumara Dissanayake,Sri Lanka Tourism Promotion Bureau,department,2024-09-27
2403-53_tr_82,Minister of Tourism and Lands,Ranil Wickremesinghe,"Minister of Finance, Economic Development, Policy Formulation, Planning and Tourism",Anura Kumara Dissanayake,Sri Lanka Tourism Development Authority,department,2024-09-27
2403-53_tr_83,Minister of Tourism and Lands,Ranil Wickremesinghe,"Minister of Finance, Economic Development, Policy Formulation, Planning and Tourism",Anura Kumara Dissanayake,Sri Lanka Institute of Tourism and Hotel Management,department,2024-09-27
2403-53_tr_84,Minister of Tourism and Lands,Ranil Wickremesinghe,"Minister of Finance, Economic Development, Policy Formulation, Planning and Tourism",Anura Kumara Dissanayake,Sri Lanka Convention Bureau,department,2024-09-27
2403-53_tr_85,Minister of Tourism and Lands,Ranil Wickremesinghe,"Minister of Finance, Economic Development, Policy Formulation, Planning and Tourism",Anura Kumara Dissanayake,Department of National Botanic Gardens,department,2024-09-27
2403-53_tr_86,Minister of Power and Energy,Ranil Wickremesinghe,Minister of Energy,Anura Kumara Dissanayake,Ceylon Electricity Board and its subsidiary Companies,department,2024-09-27
2403-53_tr_87,Minister of Power and Energy,Ranil Wickremesinghe,Minister of Energy,Anura Kumara Dissanayake,Ceylon Electricity Company,department,2024-09-27
2403-53_tr_88,Minister of Power and Energy,Ranil Wickremesinghe,Minister of Energy,Anura Kumara Dissanayake,Lanka Coal Company (Pvt) Ltd,department,2024-09-27
2403-53_tr_89,Minister of Power and Energy,Ranil Wickremesinghe,Minister of Energy,Anura Kumara Dissanayake,LTL Holdings (Pvt.) Ltd.,department,2024-09-27
2403-53_tr_90,Minister of Power and Energy,Ranil Wickremesinghe,Minister of Energy,Anura Kumara Dissanayake,Ceylon Petroleum Corporation,department,2024-09-27
2403-53_tr_91,Minister of Power and Energy,Ranil Wickremesinghe,Minister of Energy,Anura Kumara Dissanayake,Ceylon Petroleum Storage Terminal Ltd.,department,2024-09-27
2403-53_tr_92,Minister of Power and Energy,Ranil Wickremesinghe,Minister of Energy,Anura Kumara Dissanayake,Petroleum Development Authority of Sri Lanka,department,2024-09-27
2403-53_tr_93,Minister of Power and Energy,Ranil Wickremesinghe,Minister of Energy,Anura Kumara Dissanayake,Polipto Lanka (Pvt) Ltd.,department,2024-09-27
2403-53_tr_94,Minister of Power and Energy,Ranil Wickremesinghe,Minister of Energy,Anura Kumara Dissanayake,Sri Lanka Sustainable Energy Authority,department,2024-09-27
2403-53_tr_95,Minister of Power and Energy,Ranil Wickremesinghe,Minister of Energy,Anura Kumara Dissanayake,Sri Lanka Atomic Energy Board,department,2024-09-27
2403-53_tr_96,Minister of Power and Energy,Ranil Wickremesinghe,Minister of Energy,Anura Kumara Dissanayake,Sri Lanka Atomic Energy Regulatory Council,department,2024-09-27
2403-53_tr_97,Minister of Agriculture and Plantation Industries,Ranil Wickremesinghe,"Minister of Agriculture, Lands, Livestock, Irrigation, Fisheries and Aquatic Resources",Anura Kumara Dissanayake,Department of Agriculture,department,2024-09-27
2403-53_tr_98,Minister of Agriculture and Plantation Industries,Ranil Wickremesinghe,"Minister of Agriculture, Lands, Livestock, Irrigation, Fisheries and Aquatic Resources",Anura Kumara Dissanayake,Department of Agrarian Development,department,2024-09-27
2403-53_tr_99,Minister of Agriculture and Plantation Industries,Ranil Wickremesinghe,"Minister of Agriculture, Lands, Livestock, Irrigation, Fisheries and Aquatic Resources",Anura Kumara Dissanayake,Agriculture and Agrarian Insurance Board,department,2024-09-27
2403-53_tr_100,Minister of Agriculture and Plantation Industries,Ranil Wickremesinghe,"Minister of Agriculture, Lands, Livestock, Irrigation, Fisheries and Aquatic Resources",Anura Kumara Dissanayake,Paddy Marketing Board,department,2024-09-27
2403-53_tr_101,Minister of Agriculture and Plantation Industries,Ranil Wickremesinghe,"Minister of Agriculture, Lands, Livestock, Irrigation, Fisheries and Aquatic Resources",Anura Kumara Dissanayake,Hector Kobbekaduwa Agrarian Research and Training Institute,department,2024-09-27
2403-53_tr_102,Minister of Agriculture and Plantation Industries,Ranil Wickremesinghe,"Minister of Agriculture, Lands, Livestock, Irrigation, Fisheries and Aquatic Resources",Anura Kumara Dissanayake,Sri Lanka Council for Agricultural Research Policy,department,2024-09-27
2403-53_tr_103,Minister of Agriculture and Plantation Industries,Ranil Wickremesinghe,"Minister of Agriculture, Lands, Livestock, Irrigation, Fisheries and Aquatic Resources",Anura Kumara Dissanayake,National Agricultural Diversification and Settlement Authority,department,2024-09-27
2403-53_tr_104,Minister of Agriculture and Plantation Industries,Ranil Wickremesinghe,"Minister of Agriculture, Lands, Livestock, Irrigation, Fisheries and Aquatic Resources",Anura Kumara Dissanayake,National Fertilizer Secretariat,department,2024-09-27
2403-53_tr_105,Minister of Agriculture and Plantation Industries,Ranil Wickremesinghe,"Minister of Agriculture, Lands, Livestock, Irrigation, Fisheries and Aquatic Resources",Anura Kumara Dissanayake,National Hunger Eradication Campaign Board of Sri Lanka (National Food Promotion Board),department,2024-09-27
2403-53_tr_106,Minister of Agriculture and Plantation Industries,Ranil Wickremesinghe,"Minister of Agriculture, Lands, Livestock, Irrigation, Fisheries and Aquatic Resources",Anura Kumara Dissanayake,Department of Animal Production and Health,department,2024-09-27
2403-53_tr_107,Minister of Agriculture and Plantation Industries,Ranil Wickremesinghe,"Minister of Agriculture, Lands, Livestock, Irrigation, Fisheries and Aquatic Resources",Anura Kumara Dissanayake,National Livestock Development Board and affiliated companies,department,2024-09-27
2403-53_tr_108,Minister of Agriculture and Plantation Industries,Ranil Wickremesinghe,"Minister of Agriculture, Lands, Livestock, Irrigation, Fisheries and Aquatic Resources",Anura Kumara Dissanayake,Milco (Pvt.) Ltd.,department,2024-09-27
2403-53_tr_109,Minister of Agriculture and Plantation Industries,Ranil Wickremesinghe,"Minister of Agriculture, Lands, Livestock, Irrigation, Fisheries and Aquatic Resources",Anura Kumara Dissanayake,Mahaweli Livestock Enterprise Limited,department,2024-09-27
2403-53_tr_110,Minister of Tourism and Lands,Ranil Wickremesinghe,"Minister of Agriculture, Lands, Livestock, Irrigation, Fisheries and Aquatic Resources",Anura Kumara Dissanayake,Department of Land Commissioner General,department,2024-09-27
